animal_id,timestamp,temperature,Fxa,Mya,Rza,Sxg,Lyg,Dzg
A002,2025-10-30 08:44:00,38.8,0.97,0.177,0.999,1.784,1.335,1.425
A002,2025-10-30 08:45:00,38.8,0.635,0.18,1.013,2.142,0.91,0.944
A002,2025-10-30 08:46:00,38.65,0.95,0.346,0.934,1.626,1.189,0.544
A002,2025-10-30 08:47:00,38.81,0.537,0.141,0.945,1.758,1.516,0.6
A002,2025-10-30 08:48:00,38.72,0.452,0.084,0.962,1.741,1.518,0.337
A002,2025-10-30 08:49:00,38.79,0.363,0.158,0.877,2.376,1.489,1.53
A002,2025-10-30 08:50:00,38.61,0.574,0.371,0.965,1.918,1.524,1.412
A002,2025-10-30 08:51:00,38.87,0.61,0.11,1.077,1.927,0.929,1.107
A002,2025-10-30 08:52:00,38.81,0.288,0.113,1.027,1.295,1.647,0.978
A002,2025-10-30 08:53:00,38.52,0.553,0.315,0.847,1.836,1.29,1.116
A002,2025-10-30 08:54:00,38.86,0.83,0.447,0.957,1.2,1.194,0.589
A002,2025-10-30 08:55:00,38.86,0.983,0.296,1.031,1.408,0.705,0.498
A002,2025-10-30 08:56:00,38.6,0.732,0.174,0.827,1.283,1.135,1.26
A002,2025-10-30 08:57:00,38.6,0.81,0.303,0.951,1.484,1.069,0.582
A002,2025-10-30 08:58:00,38.54,0.267,0.206,0.912,1.962,0.784,1.103
A002,2025-10-30 08:59:00,38.67,0.397,0.302,1.029,1.494,0.942,0.712
A002,2025-10-30 09:00:00,38.74,0.513,0.114,0.916,1.177,0.925,0.806
A002,2025-10-30 09:01:00,38.67,0.573,0.297,1.118,2.294,0.917,1.185
A002,2025-10-30 09:02:00,38.72,0.29,0.178,1.052,1.517,1.451,1.203
A002,2025-10-30 09:03:00,38.59,0.517,0.277,0.976,1.709,1.274,1.184
A002,2025-10-30 09:04:00,38.82,0.409,0.236,0.839,2.089,1.016,0.726
A002,2025-10-30 09:05:00,38.64,0.342,0.257,0.916,0.996,1.68,1.018
A002,2025-10-30 09:06:00,38.71,1.238,0.18,0.962,1.103,1.41,0.802
A002,2025-10-30 09:07:00,38.73,0.199,0.464,0.893,0.808,1.033,0.972
A002,2025-10-30 09:08:00,38.66,0.651,0.084,0.872,2.245,1.58,1.432
A002,2025-10-30 09:09:00,38.82,0.079,0.502,0.902,1.735,1.357,1.237
A002,2025-10-30 09:10:00,38.67,0.697,0.246,0.956,0.823,0.767,1.199
A002,2025-10-30 09:11:00,38.68,0.091,0.259,0.92,1.662,1.494,1.241
A002,2025-10-30 09:12:00,38.53,0.888,0.194,0.813,0.912,1.146,0.955
A002,2025-10-30 09:13:00,38.7,0.624,0.338,0.84,1.36,1.222,0.964
A002,2025-10-30 09:14:00,38.62,0.151,0.398,0.995,1.125,1.892,1.354
A002,2025-10-30 09:15:00,38.73,0.507,0.274,0.88,0.98,0.806,1.296
A002,2025-10-30 09:16:00,38.65,0.637,0.151,1.059,1.831,1.409,1.111
A002,2025-10-30 09:17:00,38.67,0.25,0.177,0.977,1.581,1.574,1.203
A002,2025-10-30 09:18:00,38.76,0.734,0.246,0.837,2.188,0.727,1.088
A002,2025-10-30 09:19:00,38.72,0.754,0.406,0.967,1.818,1.133,1.761
A002,2025-10-30 09:20:00,38.53,0.287,0.227,1.031,1.378,1.354,0.963
A002,2025-10-30 09:21:00,38.88,-0.127,0.257,0.858,1.345,1.08,0.829
A002,2025-10-30 09:22:00,38.72,0.313,0.268,0.929,2.262,1.514,0.904
A002,2025-10-30 09:23:00,38.65,0.658,0.096,0.962,1.848,0.968,0.995
A002,2025-10-30 09:24:00,38.68,0.712,0.228,0.938,2.108,0.961,1.102
A002,2025-10-30 09:25:00,38.7,0.365,0.057,0.934,1.007,1.424,1.035
A002,2025-10-30 09:26:00,38.65,0.484,0.286,0.93,1.599,1.178,0.904
A002,2025-10-30 09:27:00,38.85,0.478,0.379,0.892,1.714,0.855,0.937
A002,2025-10-30 09:28:00,38.68,0.457,0.415,1.006,1.251,1.035,1.391
A002,2025-10-30 09:29:00,38.7,0.938,0.37,1.029,1.75,1.182,1.065
A002,2025-10-30 09:30:00,38.68,0.608,0.307,1.014,1.479,1.513,0.624
A002,2025-10-30 09:31:00,38.74,0.41,0.217,0.891,1.4,1.474,0.969
A002,2025-10-30 09:32:00,38.74,0.486,0.18,0.984,1.0,1.071,1.025
A002,2025-10-30 09:33:00,38.56,0.326,0.378,0.909,2.042,1.283,1.263
A002,2025-10-30 09:34:00,38.84,0.743,0.175,0.965,1.819,0.624,1.045
A002,2025-10-30 09:35:00,38.67,0.943,0.216,1.024,1.615,1.626,0.914
A002,2025-10-30 09:36:00,38.77,0.552,0.318,0.924,1.36,0.799,0.936
A002,2025-10-30 09:37:00,38.67,0.386,0.035,0.944,0.779,1.062,0.993
A002,2025-10-30 09:38:00,38.68,0.255,0.24,0.832,2.235,0.712,1.425
A002,2025-10-30 09:39:00,38.69,0.394,0.395,0.91,1.747,0.589,0.873
A002,2025-10-30 09:40:00,38.81,0.193,0.106,1.013,1.077,1.134,0.99
A002,2025-10-30 09:41:00,38.64,0.317,0.306,0.955,2.427,1.265,0.832
A002,2025-10-30 09:42:00,38.71,0.741,0.234,0.922,1.465,0.996,1.063
A002,2025-10-30 09:43:00,38.74,0.504,0.279,1.01,1.745,1.021,1.736
A002,2025-10-30 09:44:00,38.71,0.555,0.285,0.98,1.411,1.19,1.305
A002,2025-10-30 09:45:00,38.69,0.518,0.237,1.013,1.497,0.805,1.105
A002,2025-10-30 09:46:00,38.76,1.026,0.156,0.95,2.326,0.756,0.898
A002,2025-10-30 09:47:00,38.56,0.721,0.501,0.938,1.31,1.495,1.129
A002,2025-10-30 09:48:00,38.7,0.221,0.145,0.879,2.011,0.993,0.917
A002,2025-10-30 09:49:00,38.76,0.693,0.405,1.03,1.569,1.368,0.333
A002,2025-10-30 09:50:00,38.57,0.424,0.15,1.054,1.904,1.496,1.033
A002,2025-10-30 09:51:00,38.74,0.751,0.166,0.952,1.665,0.925,1.08
A002,2025-10-30 09:52:00,38.62,1.018,0.179,1.077,1.701,0.664,1.461
A002,2025-10-30 09:53:00,38.73,0.358,0.248,0.9,0.859,1.421,0.703
A002,2025-10-30 09:54:00,38.63,0.76,0.201,0.997,1.202,0.99,1.094
A002,2025-10-30 09:55:00,38.8,0.395,0.344,1.022,1.473,1.629,1.516
A002,2025-10-30 09:56:00,38.78,1.153,0.29,0.925,1.334,1.601,1.068
A002,2025-10-30 09:57:00,38.78,0.567,0.239,0.955,2.188,0.943,1.247
A002,2025-10-30 09:58:00,38.69,1.159,0.21,0.891,2.152,1.058,1.111
A002,2025-10-30 09:59:00,38.71,0.497,0.177,1.059,1.233,1.262,0.582
A002,2025-10-30 10:00:00,38.73,0.089,0.504,0.828,1.63,0.852,0.512
A002,2025-10-30 10:01:00,38.66,0.387,0.212,0.997,1.542,1.902,0.984
A002,2025-10-30 10:02:00,38.68,0.481,0.273,0.833,1.333,1.371,0.644
A002,2025-10-30 10:03:00,38.85,0.602,0.365,1.092,2.055,1.039,1.423
A002,2025-10-30 10:04:00,38.78,0.759,0.273,0.884,1.676,0.953,0.646
A002,2025-10-30 10:05:00,38.8,0.57,0.07,0.961,2.076,0.827,1.372
A002,2025-10-30 10:06:00,38.61,0.736,0.407,0.885,1.534,1.711,0.458
A002,2025-10-30 10:07:00,38.65,0.595,0.172,0.957,1.961,1.596,0.627
A002,2025-10-30 10:08:00,38.61,0.735,0.144,0.994,0.876,0.382,0.314
A002,2025-10-30 10:09:00,38.71,0.709,0.254,0.875,2.605,1.595,0.936
A002,2025-10-30 10:10:00,38.69,0.913,0.141,0.816,1.515,0.785,0.721
A002,2025-10-30 10:11:00,38.61,0.113,0.456,1.065,1.533,1.602,1.223
A002,2025-10-30 10:12:00,38.78,0.942,0.262,0.945,1.175,1.071,0.982
A002,2025-10-30 10:13:00,38.66,0.708,0.13,1.092,1.614,1.641,1.117
A002,2025-10-30 10:14:00,38.7,0.509,0.269,0.914,1.258,1.47,1.224
A002,2025-10-30 10:15:00,38.61,0.444,0.233,0.889,1.239,1.593,1.105
A002,2025-10-30 10:16:00,38.6,0.441,0.238,0.84,1.225,1.372,0.82
A002,2025-10-30 10:17:00,38.7,0.794,0.133,1.076,2.117,0.863,1.104
A002,2025-10-30 10:18:00,38.54,0.791,0.012,1.045,1.352,1.859,0.166
A002,2025-10-30 10:19:00,38.62,0.196,0.283,0.928,1.152,1.592,1.158
A002,2025-10-30 10:20:00,38.69,0.858,0.351,0.98,1.596,1.1,1.08
A002,2025-10-30 10:21:00,38.65,1.116,0.349,0.779,1.838,1.059,0.688
A002,2025-10-30 10:22:00,38.68,0.485,0.252,0.938,2.468,1.003,1.237
A002,2025-10-30 10:23:00,38.72,0.492,0.165,1.004,2.215,1.261,0.848
A002,2025-10-30 10:24:00,38.85,0.973,0.232,1.005,1.896,1.244,0.609
A002,2025-10-30 10:25:00,38.65,1.143,0.197,0.923,1.61,1.409,0.508
A002,2025-10-30 10:26:00,38.88,0.933,0.282,0.99,0.552,1.732,0.652
A002,2025-10-30 10:27:00,38.59,0.381,0.105,1.114,2.005,0.838,1.17
A002,2025-10-30 10:28:00,38.79,0.879,0.092,1.017,1.504,1.6,1.264
A002,2025-10-30 10:29:00,38.62,0.421,0.245,0.98,1.741,1.246,0.88
A002,2025-10-30 10:30:00,38.66,0.456,0.14,0.934,0.804,0.775,1.419
A002,2025-10-30 10:31:00,38.65,0.733,0.303,0.891,1.834,1.273,1.345
A002,2025-10-30 10:32:00,38.71,0.37,0.332,0.989,1.45,1.551,0.853
A002,2025-10-30 10:33:00,38.68,0.802,0.171,1.047,1.265,0.893,0.563
A002,2025-10-30 10:34:00,38.68,0.536,0.152,0.907,1.967,1.475,1.069
A002,2025-10-30 10:35:00,38.68,0.693,0.022,0.848,1.045,1.171,0.829
A002,2025-10-30 10:36:00,38.66,0.504,0.329,0.877,1.654,1.362,0.509
A002,2025-10-30 10:37:00,38.72,0.796,0.196,0.914,2.265,1.11,1.297
A002,2025-10-30 10:38:00,38.58,0.453,0.115,0.927,1.471,1.762,0.957
A002,2025-10-30 10:39:00,38.51,0.32,0.31,0.901,1.441,1.171,1.375
A002,2025-10-30 10:40:00,38.75,0.366,0.247,0.854,1.978,1.364,1.303
A002,2025-10-30 10:41:00,38.73,0.304,0.449,0.911,1.729,1.386,0.938
A002,2025-10-30 10:42:00,38.69,0.309,0.28,0.925,1.877,1.695,0.481
A002,2025-10-30 10:43:00,38.77,0.79,0.311,0.886,1.322,1.055,0.767
A002,2025-10-30 10:44:00,38.72,0.4,0.264,0.94,1.423,1.24,0.884
A002,2025-10-30 10:45:00,38.82,0.434,0.49,0.869,0.997,1.031,0.63
A002,2025-10-30 10:46:00,38.76,0.449,0.355,0.859,2.075,1.102,1.295
A002,2025-10-30 10:47:00,38.78,0.375,0.362,0.931,2.172,1.211,1.141
A002,2025-10-30 10:48:00,38.72,0.586,0.282,0.855,0.391,1.187,0.986
A002,2025-10-30 10:49:00,38.73,0.9,0.298,0.897,1.136,0.868,1.211
A002,2025-10-30 10:50:00,38.65,0.817,0.141,0.942,2.066,0.804,1.181
A002,2025-10-30 10:51:00,38.64,0.718,0.371,1.036,1.617,1.147,0.971
A002,2025-10-30 10:52:00,38.78,0.449,0.17,0.949,1.524,1.125,0.737
A002,2025-10-30 10:53:00,38.75,0.369,0.276,1.006,1.636,0.849,1.25
A002,2025-10-30 10:54:00,38.75,0.67,0.231,0.952,1.848,1.217,1.525
A002,2025-10-30 10:55:00,38.8,0.676,0.16,0.923,1.887,0.939,1.094
A002,2025-10-30 10:56:00,38.55,1.054,0.372,0.73,1.294,0.88,1.258
A002,2025-10-30 10:57:00,38.68,0.23,0.507,1.062,1.008,1.912,1.181
A002,2025-10-30 10:58:00,38.75,0.545,0.159,1.045,1.38,0.351,1.378
A002,2025-10-30 10:59:00,38.77,0.914,0.185,0.992,1.91,0.788,0.319
A002,2025-10-30 11:00:00,39.49,0.165,0.031,0.917,1.088,0.343,0.841
A002,2025-10-30 11:01:00,39.58,0.034,0.058,0.853,0.749,0.496,0.815
A002,2025-10-30 11:02:00,39.61,0.116,0.085,0.895,0.889,0.396,0.77
A002,2025-10-30 11:03:00,39.63,0.111,0.052,0.874,0.826,0.426,0.458
A002,2025-10-30 11:04:00,39.49,0.009,0.019,0.921,1.117,0.289,0.71
A002,2025-10-30 11:05:00,39.57,0.134,0.056,0.954,1.04,0.355,0.673
A002,2025-10-30 11:06:00,39.6,0.177,0.073,0.889,0.788,0.55,0.63
A002,2025-10-30 11:07:00,39.64,0.13,0.071,0.884,1.012,0.428,0.669
A002,2025-10-30 11:08:00,39.59,0.174,0.033,0.961,1.202,0.666,0.637
A002,2025-10-30 11:09:00,39.67,0.026,0.092,0.906,0.495,0.529,0.402
A002,2025-10-30 11:10:00,39.62,0.082,0.08,0.887,0.998,0.535,0.471
A002,2025-10-30 11:11:00,39.72,0.122,0.097,0.902,0.926,0.793,0.832
A002,2025-10-30 11:12:00,39.53,0.181,0.002,0.83,0.749,0.886,0.686
A002,2025-10-30 11:13:00,39.64,0.113,0.036,0.849,1.192,0.541,0.277
A002,2025-10-30 11:14:00,39.65,0.225,0.069,0.904,0.84,0.465,0.619
A002,2025-10-30 11:15:00,39.68,0.115,0.016,0.859,0.808,0.44,0.497
A002,2025-10-30 11:16:00,39.64,0.219,0.074,0.928,0.616,0.284,0.716
A002,2025-10-30 11:17:00,39.72,0.161,0.072,0.882,0.267,0.543,0.231
A002,2025-10-30 11:18:00,39.33,0.101,0.016,0.864,0.694,0.607,0.552
A002,2025-10-30 11:19:00,39.67,0.063,0.008,0.826,0.637,0.452,0.653
A002,2025-10-30 11:20:00,39.31,0.131,0.05,0.813,1.03,0.25,0.501
A002,2025-10-30 11:21:00,39.5,0.101,0.038,0.878,0.904,0.571,0.613
A002,2025-10-30 11:22:00,39.68,0.074,0.038,0.891,0.945,0.66,0.445
A002,2025-10-30 11:23:00,39.59,0.082,0.013,0.887,1.071,0.528,0.863
A002,2025-10-30 11:24:00,39.44,0.07,0.085,0.912,0.936,0.301,0.469
A002,2025-10-30 11:25:00,39.38,0.233,0.042,0.919,0.862,0.397,0.493
A002,2025-10-30 11:26:00,39.52,0.152,0.013,0.851,0.947,0.202,0.648
A002,2025-10-30 11:27:00,39.65,0.134,0.064,0.921,0.891,0.632,1.009
A002,2025-10-30 11:28:00,39.59,0.23,0.105,0.838,0.305,0.223,0.559
A002,2025-10-30 11:29:00,39.41,0.067,0.055,0.831,1.075,0.128,0.481
A002,2025-10-30 11:30:00,39.67,0.169,0.06,0.84,1.09,0.371,0.52
A002,2025-10-30 11:31:00,39.78,0.021,0.068,0.809,1.249,0.724,0.651
A002,2025-10-30 11:32:00,39.54,0.222,0.055,0.875,1.272,0.426,0.854
A002,2025-10-30 11:33:00,39.53,0.063,0.039,0.856,0.891,0.355,0.954
A002,2025-10-30 11:34:00,39.58,0.052,0.067,0.875,0.923,0.271,0.634
A002,2025-10-30 11:35:00,39.66,0.134,0.131,0.893,0.848,0.534,0.642
A002,2025-10-30 11:36:00,39.7,0.022,0.047,0.839,0.53,0.604,0.775
A002,2025-10-30 11:37:00,39.72,0.119,-0.011,0.897,1.223,0.646,0.728
A002,2025-10-30 11:38:00,39.75,0.12,0.062,0.87,1.246,0.513,0.324
A002,2025-10-30 11:39:00,39.6,0.135,0.034,0.866,0.808,0.663,0.468
A002,2025-10-30 11:40:00,39.45,0.087,-0.005,0.912,0.648,0.473,0.647
A002,2025-10-30 11:41:00,39.52,0.13,0.059,0.855,0.812,0.23,0.834
A002,2025-10-30 11:42:00,39.67,0.172,0.041,0.834,0.845,0.776,0.45
A002,2025-10-30 11:43:00,39.54,0.184,0.08,0.833,0.487,0.635,0.676
A002,2025-10-30 11:44:00,39.77,0.168,0.029,0.841,0.76,0.432,0.633
A002,2025-10-30 11:45:00,39.71,0.115,0.019,0.849,1.296,0.186,0.464
A002,2025-10-30 11:46:00,39.57,0.142,0.048,0.889,1.052,0.641,0.586
A002,2025-10-30 11:47:00,39.73,0.129,0.0,0.925,0.93,0.158,0.536
A002,2025-10-30 11:48:00,39.45,0.086,0.105,0.946,0.855,0.457,0.706
A002,2025-10-30 11:49:00,39.67,0.003,0.017,0.875,0.973,0.56,0.768
A002,2025-10-30 11:50:00,39.6,0.101,0.052,0.856,0.801,0.692,0.683
A002,2025-10-30 11:51:00,39.76,0.126,-0.003,0.894,0.813,0.56,0.484
A002,2025-10-30 11:52:00,39.41,0.163,0.034,0.864,1.139,0.503,0.37
A002,2025-10-30 11:53:00,39.42,0.112,0.066,0.941,0.909,0.152,0.585
A002,2025-10-30 11:54:00,39.44,0.162,0.096,0.885,1.029,0.417,0.632
A002,2025-10-30 11:55:00,39.41,0.079,0.049,0.832,0.572,0.48,1.029
A002,2025-10-30 11:56:00,39.33,0.15,0.077,0.851,1.286,0.706,0.394
A002,2025-10-30 11:57:00,39.62,0.124,0.051,0.882,1.02,0.371,1.017
A002,2025-10-30 11:58:00,39.61,0.131,0.051,0.901,0.815,0.964,0.869
A002,2025-10-30 11:59:00,39.69,0.159,0.118,0.885,1.149,0.542,0.362
A002,2025-10-30 12:00:00,39.35,0.092,0.05,0.91,0.676,0.504,0.915
A002,2025-10-30 12:01:00,39.71,0.18,0.044,0.851,0.955,0.525,0.633
A002,2025-10-30 12:02:00,39.59,0.201,0.056,0.835,0.841,0.516,0.545
A002,2025-10-30 12:03:00,39.41,0.089,0.047,0.928,0.626,0.743,0.519
A002,2025-10-30 12:04:00,39.76,0.085,0.02,0.853,0.824,0.654,0.854
A002,2025-10-30 12:05:00,39.68,0.191,0.019,0.879,1.081,0.636,0.397
A002,2025-10-30 12:06:00,39.56,0.171,0.041,0.931,1.07,0.605,0.681
A002,2025-10-30 12:07:00,39.62,0.059,0.064,0.872,1.218,0.741,0.743
A002,2025-10-30 12:08:00,39.38,0.096,0.045,0.849,0.842,0.621,0.798
A002,2025-10-30 12:09:00,39.63,0.091,-0.018,0.866,0.71,0.49,0.626
A002,2025-10-30 12:10:00,39.58,0.071,0.013,0.875,0.817,0.594,0.253
A002,2025-10-30 12:11:00,39.58,0.134,0.089,0.864,0.646,0.742,0.396
A002,2025-10-30 12:12:00,39.81,0.035,0.054,0.887,1.071,0.596,0.593
A002,2025-10-30 12:13:00,39.52,0.096,0.065,0.876,0.501,0.65,0.401
A002,2025-10-30 12:14:00,39.25,0.13,0.033,0.83,1.269,0.361,0.752
A002,2025-10-30 12:15:00,39.85,0.149,0.071,0.877,0.681,0.288,0.654
A002,2025-10-30 12:16:00,39.78,0.094,0.047,0.917,0.852,0.35,0.645
A002,2025-10-30 12:17:00,39.63,0.15,0.015,0.849,1.106,0.397,0.443
A002,2025-10-30 12:18:00,39.66,0.088,0.061,0.862,0.849,0.677,0.441
A002,2025-10-30 12:19:00,39.36,0.224,0.033,0.899,0.85,0.812,0.511
A002,2025-10-30 12:20:00,39.66,0.072,0.052,0.909,0.957,0.523,0.544
A002,2025-10-30 12:21:00,39.57,0.05,0.043,0.913,0.836,0.477,0.388
A002,2025-10-30 12:22:00,39.69,0.204,0.061,0.87,0.95,0.0,0.647
A002,2025-10-30 12:23:00,39.64,0.11,0.013,0.923,0.943,0.262,0.583
A002,2025-10-30 12:24:00,39.53,0.068,-0.003,0.879,1.192,0.605,0.45
A002,2025-10-30 12:25:00,39.8,0.106,0.07,0.878,0.941,0.78,0.363
A002,2025-10-30 12:26:00,39.73,0.048,0.086,0.838,1.181,0.365,0.417
A002,2025-10-30 12:27:00,39.69,0.073,0.038,0.84,1.182,0.727,0.855
A002,2025-10-30 12:28:00,39.55,0.109,0.009,0.929,0.826,0.521,0.687
A002,2025-10-30 12:29:00,39.52,0.144,0.082,0.848,1.04,0.485,0.318
A002,2025-10-30 12:30:00,39.54,0.086,0.054,0.934,0.733,0.453,0.585
A002,2025-10-30 12:31:00,39.43,0.18,0.037,0.871,0.722,0.171,0.317
A002,2025-10-30 12:32:00,39.48,0.045,0.07,0.905,1.125,0.378,0.865
A002,2025-10-30 12:33:00,39.44,0.181,0.068,0.858,1.168,0.365,0.308
A002,2025-10-30 12:34:00,39.55,0.173,0.021,0.885,0.91,0.546,0.518
A002,2025-10-30 12:35:00,39.42,0.123,0.043,0.81,0.194,0.777,0.644
A002,2025-10-30 12:36:00,39.61,0.202,0.061,0.848,0.681,0.539,0.708
A002,2025-10-30 12:37:00,39.63,0.114,0.048,0.864,0.566,0.721,0.588
A002,2025-10-30 12:38:00,39.73,0.202,0.061,0.781,1.106,0.623,1.048
A002,2025-10-30 12:39:00,39.9,0.104,0.041,0.792,1.085,1.051,0.491
A002,2025-10-30 12:40:00,39.58,0.139,0.034,0.824,0.919,0.439,0.631
A002,2025-10-30 12:41:00,39.62,0.064,0.121,0.882,0.881,0.686,0.426
A002,2025-10-30 12:42:00,39.65,0.172,0.004,0.789,0.876,0.55,0.452
A002,2025-10-30 12:43:00,39.53,0.025,0.033,0.904,1.039,0.614,0.475
A002,2025-10-30 12:44:00,39.62,0.133,0.023,0.842,0.867,0.235,0.427
A002,2025-10-30 12:45:00,39.47,0.154,0.079,0.84,0.61,0.38,0.161
A002,2025-10-30 12:46:00,39.65,0.136,0.096,0.852,1.161,0.718,0.497
A002,2025-10-30 12:47:00,39.68,0.184,0.112,0.838,0.761,0.687,0.409
A002,2025-10-30 12:48:00,39.6,0.072,0.092,0.878,0.774,0.339,0.491
A002,2025-10-30 12:49:00,39.4,0.041,0.035,0.845,0.917,0.47,0.5
A002,2025-10-30 12:50:00,39.5,0.033,0.045,0.932,1.072,0.396,0.304
A002,2025-10-30 12:51:00,39.53,0.142,-0.016,0.901,1.081,0.362,0.828
A002,2025-10-30 12:52:00,39.63,0.058,0.009,0.923,1.163,0.323,0.826
A002,2025-10-30 12:53:00,39.43,0.158,0.038,0.931,0.511,0.857,0.381
A002,2025-10-30 12:54:00,39.72,0.063,0.082,0.841,1.171,0.614,0.584
A002,2025-10-30 12:55:00,39.73,0.15,-0.001,0.993,1.401,0.571,0.618
A002,2025-10-30 12:56:00,39.43,0.146,0.04,0.91,1.357,0.532,0.604
A002,2025-10-30 12:57:00,39.74,0.132,0.01,0.888,0.908,0.598,0.817
A002,2025-10-30 12:58:00,39.63,0.086,0.044,0.859,1.123,0.529,0.554
A002,2025-10-30 12:59:00,39.48,0.068,0.073,0.951,1.183,0.143,0.51
A002,2025-10-30 13:00:00,39.74,0.107,0.036,0.854,1.137,0.34,0.734
A002,2025-10-30 13:01:00,39.5,0.059,0.064,0.868,1.054,0.613,0.64
A002,2025-10-30 13:02:00,39.42,0.133,0.078,0.882,1.288,0.426,0.382
A002,2025-10-30 13:03:00,39.69,0.048,0.058,0.818,1.082,0.31,0.883
A002,2025-10-30 13:04:00,39.66,0.049,0.075,0.833,0.772,0.421,0.392
A002,2025-10-30 13:05:00,39.91,0.218,0.041,0.864,0.838,0.479,0.637
A002,2025-10-30 13:06:00,39.63,0.093,0.069,0.84,0.389,0.854,0.596
A002,2025-10-30 13:07:00,39.73,0.114,0.029,0.821,1.041,0.407,0.876
A002,2025-10-30 13:08:00,39.5,0.024,0.081,0.868,0.653,0.573,0.646
A002,2025-10-30 13:09:00,39.55,0.251,0.051,0.891,0.939,0.787,0.968
A002,2025-10-30 13:10:00,39.6,0.121,0.088,0.857,1.157,0.397,0.571
A002,2025-10-30 13:11:00,39.52,0.107,0.074,0.861,0.886,0.694,0.681
A002,2025-10-30 13:12:00,39.42,0.057,0.02,0.815,0.862,0.661,0.803
A002,2025-10-30 13:13:00,39.62,0.28,0.028,0.918,0.909,0.537,0.365
A002,2025-10-30 13:14:00,39.67,0.087,0.069,0.871,0.801,0.754,0.421
A002,2025-10-30 13:15:00,39.5,0.194,0.03,0.875,0.548,0.753,0.487
A002,2025-10-30 13:16:00,39.69,0.061,0.05,0.89,1.022,0.394,0.592
A002,2025-10-30 13:17:00,39.56,0.104,0.041,0.855,1.28,0.532,0.441
A002,2025-10-30 13:18:00,39.51,0.147,0.082,0.823,1.23,0.246,0.743
A002,2025-10-30 13:19:00,39.65,0.248,0.032,0.893,0.766,0.926,1.079
A002,2025-10-30 13:20:00,39.58,0.079,0.064,0.878,0.483,0.585,0.597
A002,2025-10-30 13:21:00,39.55,0.164,0.068,0.921,0.879,0.531,0.703
A002,2025-10-30 13:22:00,39.62,0.097,0.074,0.894,0.583,0.391,0.671
A002,2025-10-30 13:23:00,39.72,0.185,0.087,0.844,0.651,0.53,0.466
A002,2025-10-30 13:24:00,39.66,0.057,0.059,0.907,0.821,0.579,0.808
A002,2025-10-30 13:25:00,39.63,0.152,0.076,0.881,0.337,0.325,0.126
A002,2025-10-30 13:26:00,39.52,0.032,0.087,0.866,1.189,0.42,0.182
A002,2025-10-30 13:27:00,39.46,0.172,0.034,0.892,0.855,0.633,0.606
A002,2025-10-30 13:28:00,39.55,0.109,0.064,0.909,0.918,0.63,0.53
A002,2025-10-30 13:29:00,39.4,0.079,0.022,0.829,0.866,0.549,0.585
A002,2025-10-30 13:30:00,39.52,0.117,0.073,0.871,0.918,0.425,0.579
A002,2025-10-30 13:31:00,39.7,0.053,0.1,0.86,0.489,0.59,0.468
A002,2025-10-30 13:32:00,39.68,0.057,0.002,0.885,1.022,0.17,0.686
A002,2025-10-30 13:33:00,39.65,0.071,0.046,0.878,0.324,0.565,0.623
A002,2025-10-30 13:34:00,39.4,0.114,0.057,0.826,0.626,0.661,0.232
A002,2025-10-30 13:35:00,39.67,0.144,0.019,0.926,1.066,0.447,0.704
A002,2025-10-30 13:36:00,39.46,0.169,0.049,0.895,0.725,0.403,0.668
A002,2025-10-30 13:37:00,39.68,0.221,0.006,0.876,0.884,0.507,0.728
A002,2025-10-30 13:38:00,39.55,0.156,0.051,0.847,1.259,0.475,0.652
A002,2025-10-30 13:39:00,39.43,0.12,0.092,0.911,0.825,0.328,0.705
A002,2025-10-30 13:40:00,39.71,0.164,0.025,0.93,1.095,0.484,0.723
A002,2025-10-30 13:41:00,39.61,0.116,-0.007,0.892,0.977,0.093,0.717
A002,2025-10-30 13:42:00,39.39,0.172,0.049,0.822,0.898,0.635,0.671
A002,2025-10-30 13:43:00,39.64,0.099,0.067,0.886,0.506,0.736,0.854
A002,2025-10-30 13:44:00,39.77,0.107,0.041,0.929,0.956,0.596,0.668
A002,2025-10-30 13:45:00,39.64,0.129,0.084,0.865,0.708,0.423,0.431
A002,2025-10-30 13:46:00,39.39,0.17,0.029,0.828,1.279,0.541,0.884
A002,2025-10-30 13:47:00,39.76,0.083,0.06,0.887,1.189,0.464,0.625
A002,2025-10-30 13:48:00,39.9,0.15,0.041,0.924,0.529,0.622,0.52
A002,2025-10-30 13:49:00,39.68,0.205,0.037,0.894,1.115,0.509,0.807
A002,2025-10-30 13:50:00,39.68,0.221,0.072,0.952,1.212,0.577,0.425
A002,2025-10-30 13:51:00,39.49,0.17,0.092,0.899,1.068,0.505,0.702
A002,2025-10-30 13:52:00,39.64,0.091,0.058,0.951,0.636,0.643,0.453
A002,2025-10-30 13:53:00,39.47,0.119,0.017,0.954,0.755,0.728,0.51
A002,2025-10-30 13:54:00,39.65,0.142,0.075,0.938,0.996,0.547,0.666
A002,2025-10-30 13:55:00,39.78,0.149,0.063,0.914,1.225,0.514,1.079
A002,2025-10-30 13:56:00,39.54,0.102,0.09,0.899,1.278,0.628,1.057
A002,2025-10-30 13:57:00,39.56,0.125,0.088,0.865,0.863,0.543,0.332
A002,2025-10-30 13:58:00,39.58,0.016,-0.014,0.883,1.292,0.383,0.53
A002,2025-10-30 13:59:00,39.59,0.143,0.031,0.922,0.843,0.276,0.482
A002,2025-10-30 14:00:00,38.49,0.151,0.022,0.861,1.179,0.546,0.743
